"ScanCode License key","ScanCode License short name","URL to data","URL to text",
"helix","Helix DNA License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/helix.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/helix.LICENSE",
"hidapi","HIDAPI License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hidapi.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hidapi.LICENSE",
"hp","HP Non-Commercial License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp.LICENSE",
"hp-enterprise-eula","HP Enterprise EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-enterprise-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-enterprise-eula.LICENSE",
"hp-netperf","HP Netperf License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-netperf.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-netperf.LICENSE",
"hp-proliant-essentials","hp-proliant-essentials","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-proliant-essentials.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-proliant-essentials.LICENSE",
"hp-software-eula","HP Software EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-software-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-software-eula.LICENSE",
"hp-ux-java","HP-UX 11i Java Technology Software","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-ux-java.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-ux-java.LICENSE",
"hp-ux-jre","HP JRE License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-ux-jre.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hp-ux-jre.LICENSE",
"hs-regexp-orig","Henry Spencer Original Regexp License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hs-regexp-orig.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hs-regexp-orig.LICENSE",
"hxd","HxD License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hxd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/hxd.LICENSE",
"ian-kaplan","Ian Kaplan License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ian-kaplan.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ian-kaplan.LICENSE",
"ian-piumarta","Ian Piumarta License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ian-piumarta.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ian-piumarta.LICENSE",
"ibm-as-is","IBM AS-IS License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-as-is.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-as-is.LICENSE",
"ibm-developerworks-community-download","IBM developerWorks Community Download Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-developerworks-community-download.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-developerworks-community-download.LICENSE",
"ibm-dhcp","IBM DHCP License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-dhcp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-dhcp.LICENSE",
"ibm-jre","IBM JRE License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-jre.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-jre.LICENSE",
"ibm-nwsc","IBM Non-Warranted Sample Code License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-nwsc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-nwsc.LICENSE",
"ibm-sample","IBM Sample License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-sample.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibm-sample.LICENSE",
"ibpp","IBPP License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibpp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ibpp.LICENSE",
"idt-notice","IDT License Notice","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/idt-notice.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/idt-notice.LICENSE",
"ietf","IETF License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ietf.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ietf.LICENSE",
"ietf-trust","IETF Trust License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ietf-trust.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ietf-trust.LICENSE",
"ilmid","ilmid License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ilmid.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ilmid.LICENSE",
"imagen","IMAGEN License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/imagen.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/imagen.LICENSE",
"indiana-extreme","Indiana Extreme License 1.1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/indiana-extreme.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/indiana-extreme.LICENSE",
"infineon-free","Infineon Free Software License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/infineon-free.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/infineon-free.LICENSE",
"info-zip-1997-10","Info-Zip License 1997-10","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-1997-10.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-1997-10.LICENSE",
"info-zip-2001-01","Info-Zip License 2001-01","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2001-01.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2001-01.LICENSE",
"info-zip-2002-02","Info-Zip License 2002-02","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2002-02.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2002-02.LICENSE",
"info-zip-2003-05","Info-Zip License 2003-05","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2003-05.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2003-05.LICENSE",
"info-zip-2004-05","Info-Zip License 2004-05","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2004-05.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2004-05.LICENSE",
"info-zip-2005-02","Info-Zip License 2005-02","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2005-02.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2005-02.LICENSE",
"info-zip-2007-03","Info-Zip License 2007-03","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2007-03.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2007-03.LICENSE",
"info-zip-2009-01","Info-Zip License 2009-01","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2009-01.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/info-zip-2009-01.LICENSE",
"infonode-1.1","InfoNode Software License 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/infonode-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/infonode-1.1.LICENSE",
"initial-developer-public","Initial Developer Public License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/initial-developer-public.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/initial-developer-public.LICENSE",
"inner-net-2.0","Inner Net 2.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/inner-net-2.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/inner-net-2.0.LICENSE",
"inno-setup","Inno Setup License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/inno-setup.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/inno-setup.LICENSE",
"installsite","InstallSite License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/installsite.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/installsite.LICENSE",
"intel-bcl","Intel BCL","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-bcl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-bcl.LICENSE",
"intel-bsd","Intel BSD","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-bsd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-bsd.LICENSE",
"intel-code-samples","Intel Code Samples License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-code-samples.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-code-samples.LICENSE",
"intel-confidential","Intel Confidential","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-confidential.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-confidential.LICENSE",
"intel-firmware","Intel Firmware License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-firmware.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-firmware.LICENSE",
"intel-master-eula-sw-dev-2016","Intel Master EULA for SW Dev 2016","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-master-eula-sw-dev-2016.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-master-eula-sw-dev-2016.LICENSE",
"intel-material","Intel Material License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-material.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-material.LICENSE",
"intel-osl-1989","Intel OSL 1989","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-osl-1989.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-osl-1989.LICENSE",
"intel-royalty-free","Intel Royalty Free License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-royalty-free.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-royalty-free.LICENSE",
"intel-scl","Intel Source Code License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-scl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/intel-scl.LICENSE",
"iozone","IOzone License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iozone.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iozone.LICENSE",
"irfanview-eula","IrfanView EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/irfanview-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/irfanview-eula.LICENSE",
"iso-14496-10","ISO 14496-10","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-14496-10.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-14496-10.LICENSE",
"iso-8879","ISO 8879","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-8879.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-8879.LICENSE",
"iso-recorder","ISO Recorder License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-recorder.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/iso-recorder.LICENSE",
"isotope-cla","Isotope Commercial License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/isotope-cla.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/isotope-cla.LICENSE",
"itc-eula","ITC EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itc-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itc-eula.LICENSE",
"itu","ITU License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itu.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itu.LICENSE",
"itu-t","ITU-T License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itu-t.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itu-t.LICENSE",
"itunes","Apple iTunes License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itunes.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/itunes.LICENSE",
"ja-sig","JA-SiG License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ja-sig.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ja-sig.LICENSE",
"jahia-1.3.1","JCSL 1.3.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jahia-1.3.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jahia-1.3.1.LICENSE",
"jam","Jam License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jam.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jam.LICENSE",
"jamon","JAMon License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jamon.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jamon.LICENSE",
"jason-mayes","Jason Mayes License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jason-mayes.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jason-mayes.LICENSE",
"jasper-1.0","Jasper 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jasper-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jasper-1.0.LICENSE",
"java-app-stub","Java App Stub License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/java-app-stub.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/java-app-stub.LICENSE",
"java-research-1.5","Java Research License 1.5","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/java-research-1.5.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/java-research-1.5.LICENSE",
"jboss-eula","JBoss EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jboss-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jboss-eula.LICENSE",
"jdom","JDOM License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jdom.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/jdom.LICENSE",
